Buy Threshold,Sell Threshold,2023-06-08,2023-06-09,2023-06-12,2023-06-13,2023-06-14,2023-06-15,2023-06-16,2023-06-20,2023-06-21,2023-06-22,2023-06-23,2023-06-26,2023-06-27,2023-06-28,2023-06-29,2023-06-30,2023-07-03,2023-07-05,Sum
0.125,-0.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.125,-0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.125,-0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.125,-0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.125,-0.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.125,-0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.125,-0.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.11,0.0,-0.44,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,-1.85
0.12,-0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,-0.44,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,-0.83
0.12,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,-0.44,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,-0.83
0.12,-0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,-0.44,0.0,0.0,-0.24,0.0,0.0,0.0,0.0,-0.77
0.12,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,-0.3,0.0,0.0,-0.24,0.0,0.0,0.0,0.0,0.09
0.12,-0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,-0.45,0.0,0.0,-0.24,0.0,0.0,0.0,0.0,-0.06
0.12,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,-0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18
0.12,-0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.0,-0.45,0.0,0.0,-0.64,0.0,0.0,0.0,0.0,0.69
0.12,-0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.0,-0.45,0.0,0.0,-0.64,0.0,0.0,0.0,0.0,0.69
0.12,-0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.0,-0.45,0.0,0.0,-0.64,0.0,0.0,0.0,0.0,0.69
0.12,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.0,-0.45,0.0,0.0,-0.64,0.0,0.0,0.0,0.0,0.69
0.12,-0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.0,-0.45,0.0,0.0,-0.43,0.0,0.0,0.0,0.0,0.9
0.12,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.0,-0.45,0.0,0.0,-1.17,0.0,0.0,0.0,0.0,0.16
0.12,-0.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,-0.45,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.24
0.12,-0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,-0.45,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.24
0.12,-0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,-0.45,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.24
0.12,-0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,-0.45,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.24
0.12,-0.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,-0.45,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.24
0.12,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,-0.45,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.24
0.12,-0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,-0.45,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.24
0.12,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,-0.45,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.24
0.12,-0.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,-0.45,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.24
0.12,-0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,-0.45,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.24
0.12,-0.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,-0.45,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.24
0.12,-0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,-0.45,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.24
0.12,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,-0.45,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.24
0.12,-0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.12,-0.135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.12,-0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.12,-0.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.12,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.12,-0.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.12,-0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.12,-0.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.12,-0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.12,-0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.12,-0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.12,-0.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.12,-0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.12,-0.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.12,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.12,-0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.12,-0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.12,-0.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.12,-0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.12,-0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.12,-0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.12,-0.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.12,-0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.12,-0.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.11,0.0,-0.44,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,-1.85
0.115,-0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,-0.44,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,-0.83
0.115,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,-0.44,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,-0.83
0.115,-0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,-0.44,0.0,0.0,-0.24,0.0,0.0,0.0,0.0,-0.77
0.115,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,-0.3,0.0,0.0,-0.24,0.0,0.0,0.0,0.0,0.09
0.115,-0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,-0.45,0.0,0.0,-0.24,0.0,0.0,0.0,0.0,-0.06
0.115,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,-0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18
0.115,-0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.0,-0.45,0.0,0.0,-0.64,0.0,0.0,0.0,0.0,0.69
0.115,-0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.0,-0.45,0.0,0.0,-0.64,0.0,0.0,0.0,0.0,0.69
0.115,-0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.0,-0.45,0.0,0.0,-0.64,0.0,0.0,0.0,0.0,0.69
0.115,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.0,-0.45,0.0,0.0,-0.64,0.0,0.0,0.0,0.0,0.69
0.115,-0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.0,-0.45,0.0,0.0,-0.43,0.0,0.0,0.0,0.0,0.9
0.115,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.0,-0.45,0.0,0.0,-1.17,0.0,0.0,0.0,0.0,0.16
0.115,-0.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,-0.45,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.24
0.115,-0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,-0.45,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.24
0.115,-0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,-0.45,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.24
0.115,-0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,-0.45,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.24
0.115,-0.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,-0.45,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.24
0.115,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,-0.45,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.24
0.115,-0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,-0.45,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.24
0.115,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,-0.45,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.24
0.115,-0.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,-0.45,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.24
0.115,-0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,-0.45,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.24
0.115,-0.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,-0.45,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.24
0.115,-0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,-0.45,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.24
0.115,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,-0.45,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.24
0.115,-0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.115,-0.135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.115,-0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.115,-0.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.115,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.115,-0.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.115,-0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.115,-0.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.115,-0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.115,-0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.115,-0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.115,-0.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.115,-0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.115,-0.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.115,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.115,-0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.115,-0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.115,-0.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.115,-0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.115,-0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.115,-0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.115,-0.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.115,-0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.115,-0.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.11,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.11,0.04,-0.44,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,-1.76
0.11,-0.005,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.04,-0.44,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,-0.74
0.11,-0.01,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.04,-0.44,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,-0.99
0.11,-0.015,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.04,-0.44,0.0,0.0,-0.24,0.0,0.0,0.0,0.0,-0.93
0.11,-0.02,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.6,-0.3,0.0,0.0,-0.24,0.0,0.0,0.0,0.0,0.49
0.11,-0.025,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.6,-0.45,0.0,0.0,-0.24,0.0,0.0,0.0,0.0,0.34
0.11,-0.03,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.81,-0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79
0.11,-0.035,-0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,1.15,-0.45,0.0,0.0,-0.64,0.0,0.0,0.0,0.0,1.45
0.11,-0.04,-0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,1.06,-0.45,0.0,0.0,-0.64,0.0,0.0,0.0,0.0,1.36
0.11,-0.045,-0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,1.06,-0.45,0.0,0.0,-0.64,0.0,0.0,0.0,0.0,1.36
0.11,-0.05,-0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.91,-0.45,0.0,0.0,-0.64,0.0,0.0,0.0,0.0,1.21
0.11,-0.055,-0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.84,-0.45,0.0,0.0,-0.43,0.0,0.0,0.0,0.0,1.35
0.11,-0.06,-0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.84,-0.45,0.0,0.0,-1.17,0.0,0.0,0.0,0.0,0.61
0.11,-0.065,-0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.84,-0.45,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.11,-0.07,-0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.84,-0.45,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.11,-0.075,-0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.84,-0.45,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.11,-0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.84,-0.45,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,1.08
0.11,-0.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.84,-0.45,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,1.08
0.11,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,-0.45,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.24
0.11,-0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,-0.45,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.24
0.11,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,-0.45,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.24
0.11,-0.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,-0.45,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.24
0.11,-0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,-0.45,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.24
0.11,-0.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,-0.45,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.24
0.11,-0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,-0.45,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.24
0.11,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,-0.45,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.24
0.11,-0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.11,-0.135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.11,-0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.11,-0.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.11,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.11,-0.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.11,-0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.11,-0.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.11,-0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.11,-0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.11,-0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.11,-0.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.11,-0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.11,-0.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.11,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.11,-0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.11,-0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.11,-0.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.11,-0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.11,-0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.11,-0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.11,-0.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.11,-0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.11,-0.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.69
0.105,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.31,0.04,-0.44,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,-1.96
0.105,-0.005,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29,0.04,-0.44,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,-0.94
